TOTAL cases=4287 approved=2017 pending=583 rejected=1687
NORMAL total=2017 false_positive=0 false_positive_rate=0.00%
VIOLATION total=2270 false_negative=0 false_negative_rate=0.00%
MANUAL_EDGE total=100 approved=53 pending=8 rejected=39 normal=53 false_positive=0 false_positive_rate=0.00% violation=47 false_negative=0 false_negative_rate=0.00%
WRONG_BY_CATEGORY none

CASES
ok | id=N001 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=meta_discussion | tags=keyword,anti_fraud | reasons=decision_engine:risk:0.0141 | text=这篇文章讨论“赌博平台”这个词为什么不能只靠关键词判断，反诈骗场景很容易误伤。
ok | id=N125 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,url,repository | reasons=decision_engine:risk:0.0000 | text=项目仓库是 https://github.com/example/demo，仅用于复现代码问题。
ok | id=N126 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,contact,negation | reasons=decision_engine:risk:0.0000 | text=请把问题写在公开评论区，不要加我的微信或私聊。
ok | id=N127 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,phone,official | reasons=decision_engine:risk:0.0000 | text=公司客服号码 400-000-0000 已经公布在官网帮助中心。
ok | id=N128 | corpus=normal | expected=approved | actual=approved | risk_score=3 | category=benign_reference | tags=manual_arch_v2,email,security | reasons=decision_engine:risk:0.0326 | text=邮箱 security@example.com 用于接收漏洞报告，不接受商业推广。
ok | id=N129 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,email,documentation | reasons=decision_engine:risk:0.0000 | text=文档示例写作 alice at example dot org，用来讲解邮件混淆识别。
ok | id=N130 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,contact,product | reasons=decision_engine:risk:0.0000 | text=微信群只是文章里的产品功能名，这里没有群号或邀请方式。
ok | id=N131 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,qrcode,login | reasons=decision_engine:risk:0.0000 | text=二维码登录是桌面端的正常认证流程，不是引流入口。
ok | id=N132 | corpus=normal | expected=approved | actual=approved | risk_score=3 | category=benign_reference | tags=manual_arch_v2,url,example | reasons=decision_engine:risk:0.0326 | text=域名 example点com 是教学占位符，不应被当作真实广告地址。
ok | id=N133 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=benign_reference | tags=manual_arch_v2,phone,privacy | reasons=decision_engine:risk:0.0000 | text=手机号 13800138000 出现在脱敏教程中，输出应为 138****8000。
ok | id=N134 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,account | reasons=decision_engine:risk:0.0000 | text=前一段介绍数据库账号权限。下一段讨论商品出售流程，两者没有关联。
ok | id=N135 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,academic | reasons=decision_engine:risk:0.0037 | text=文章先解释课程设计要求，最后提到禁止代做服务。
ok | id=N136 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=cross_sentence | tags=manual_arch_v2,discourse,engagement | reasons=decision_engine:risk:0.0057 | text=这里说直播间需要互动设计；另一个案例批评刷评论黑产。
ok | id=N137 | corpus=normal | expected=approved | actual=approved | risk_score=10 | category=cross_sentence | tags=manual_arch_v2,discourse,finance | reasons=decision_engine:risk:0.0984 | text=我正在申请正规贷款。文章下一节提醒不要相信当天放款广告。
ok | id=N138 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,medical | reasons=decision_engine:risk:0.0000 | text=事故发生在现场。视频课程随后讲解如何保护伤者隐私。
ok | id=N139 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,academic | reasons=decision_engine:risk:0.0000 | text=学生完成了论文。老师在课堂上批评网上的包过宣传。
ok | id=N140 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,account | reasons=decision_engine:risk:0.0000 | text=账号权限需要管理员审批。出售会员资格属于另一个违规案例。
ok | id=N141 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,game | reasons=decision_engine:risk:0.0028 | text=帖子介绍排名算法。结尾建议严查代练刷分。
ok | id=N142 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,minor | reasons=decision_engine:risk:0.0000 | text=家长讨论孩子深夜聊天的作息问题，并强调不能泄露隐私。
ok | id=N143 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=cross_sentence | tags=manual_arch_v2,discourse,privacy | reasons=decision_engine:risk:0.0000 | text=报告提到姓名和地区字段，随后说明任何查询都必须经过授权。
ok | id=N144 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,english,anti_fraud | reasons=decision_engine:risk:0.0000 | text=The article explains why “guaranteed return” is a fraud warning, not an investment offer.
ok | id=N145 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,english,test | reasons=decision_engine:risk:0.0000 | text=This test string contains WeChat and QQ only to validate the moderation parser.
ok | id=N146 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,mixed_language,documentation | reasons=decision_engine:risk:0.0000 | text=README 里的 buy_account 示例是被禁止的 API 操作。
ok | id=N147 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,english,research | reasons=decision_engine:risk:0.0000 | text=“casino” 在这篇语言学文章中只是外来词研究对象。
ok | id=N148 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,japanese,policy | reasons=decision_engine:risk:0.0000 | text=日文资料中的アカウント売買被标记为禁止行为。
ok | id=N149 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,traditional,negation | reasons=decision_engine:risk:0.0000 | text=繁体句子“請勿購買會員帳號”表达的是安全提醒。
ok | id=N150 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,english,code | reasons=decision_engine:risk:0.0000 | text=Python 示例变量 adult_site_url 的值是空字符串。
ok | id=N151 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,english,benchmark | reasons=decision_engine:risk:0.0000 | text=The phrase “DM me for details” appears in a spam-detection benchmark.
ok | id=N152 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,russian,translation | reasons=decision_engine:risk:0.0000 | text=俄语单词 казино 出现在翻译练习里，不是在推荐网站。
ok | id=N153 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=multilingual_benign | tags=manual_arch_v2,pinyin,test | reasons=decision_engine:risk:0.0000 | text=拼音 lun wen dai xie 被用来测试分词器能否识别规避写法。
ok | id=N154 | corpus=normal | expected=approved | actual=approved | risk_score=10 | category=governance | tags=manual_arch_v2,report,platform | reasons=decision_engine:risk:0.0984 | text=建议新增举报入口，方便用户反馈疑似诈骗评论。
ok | id=N155 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=governance | tags=manual_arch_v2,enforcement,contact | reasons=decision_engine:risk:0.0092 | text=管理员应当冻结发布联系方式广告的账号并保留证据。
ok | id=N156 | corpus=normal | expected=approved | actual=approved | risk_score=16 | category=governance | tags=manual_arch_v2,policy,gambling | reasons=decision_engine:risk:0.1620 | text=社区公告要求删除博彩引流内容，而不是删除正常讨论。
ok | id=N157 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=governance | tags=manual_arch_v2,appeal,anti_fraud | reasons=decision_engine:risk:0.0000 | text=审核员复核后确认这是反诈案例，应恢复被误封的评论。
ok | id=N158 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=governance | tags=manual_arch_v2,metrics,academic | reasons=decision_engine:risk:0.0141 | text=平台需要统计代写广告的处置率，不能只统计关键词数量。
ok | id=N159 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=governance | tags=manual_arch_v2,complaint,account | reasons=decision_engine:risk:0.0000 | text=用户投诉有人私信卖账号，客服已经要求对方停止。
ok | id=N160 | corpus=normal | expected=approved | actual=approved | risk_score=10 | category=governance | tags=manual_arch_v2,transparency,sexual | reasons=decision_engine:risk:0.0984 | text=这份透明度报告公布了色情推广的拦截数量。
ok | id=N161 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=governance | tags=manual_arch_v2,enforcement,privacy | reasons=decision_engine:risk:0.0000 | text=请对泄露他人住址的帖子进行下架并通知受害者。
ok | id=N162 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=governance | tags=manual_arch_v2,enforcement,spam | reasons=decision_engine:risk:0.0042 | text=发现刷量服务时应记录证据，不要参与交易。
ok | id=N163 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=governance | tags=manual_arch_v2,education,academic | reasons=decision_engine:risk:0.0037 | text=学校应提供原创写作辅导，减少学生寻找代写的动机。
ok | id=N164 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,criticism,civil | reasons=decision_engine:risk:0.0000 | text=我不同意作者的结论，但实验数据和推导过程值得讨论。
ok | id=N165 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,code_review,civil | reasons=decision_engine:risk:0.0000 | text=这段代码写得比较绕，建议拆成几个小函数提高可读性。
ok | id=N166 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,review,civil | reasons=decision_engine:risk:0.0000 | text=文章标题有些夸张，不过正文提供的证据还算完整。
ok | id=N167 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,technical_review,civil | reasons=decision_engine:risk:0.0000 | text=这个方案在高并发下可能失效，需要补充基准测试。
ok | id=N168 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,self_reflection,civil | reasons=decision_engine:risk:0.0000 | text=我看不懂这一段，可能是背景知识不足，能否再解释一下？
ok | id=N169 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,meta_discussion,abuse | reasons=decision_engine:risk:0.0000 | text=作者的语气比较强硬，但这不等于他在辱骂读者。
ok | id=N170 | corpus=normal | expected=approved | actual=approved | risk_score=0 | category=critical_opinion | tags=manual_arch_v2,product_feedback,civil | reasons=decision_engine:risk:0.0000 | text=这次更新确实退步了，搜索结果比之前更不准确。
